"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80"
"11" -270.757190297382 245.112272482537 914.339320563282 -307.241579313988 -476.930519977619 427.126731469504 -345.871833869426 -548.983546426977 -282.310305118753 -100.716959507286 112.095613099568 -80.3016852502648 -52.0452744261373 -82.1616592582157 254.487738027782 393.589619565321 -34.756378203147 -95.6232554021503 -340.705840271972 24.3086232073876 59.9823777720614 146.838238686702 30.4903530632993 -213.462442682963 81.8451010856805 71.021916990519 -7.88034552100649 -9.11259008371222 -186.998324449885 -189.658437790849 -227.325378942158 -65.9461480378909 -94.7480858666743 -67.813629119929 16.5927400795345 -214.983062531131 -23.6923971489666 -143.510263623703 -110.539802525697 -22.8060399859696 97.0346125140276 -58.7064007091439 10.660861896176 108.428845392954 48.4740844912756 40.0618504562652 23.4241908031329 6.32807858248497 -65.5588015213356 -73.638043245373 -51.8970095208702 103.538577557708 25.6653495435214 -114.455490216005 49.2268899622691 64.8936849375627 -199.564488561547 -28.3164239984804 -0.648192134355076 -203.37361427991 189.564762887754 -104.444973255048 114.546283883625 -153.280891504321 30.6137068033745 106.138451716442 17.49858926141 12.1116524572386 27.5975705120186 -10.7339191838213 -9.21159206647854 -162.063064037413 35.475973501088 74.4841451804173 20.1399619338474 -27.3436228331184 63.0477152013368 74.0637252636673 -114.695242550325 -17.1690315781594
"12" -199.730221541108 759.071561692453 1065.6852170969 104.96728356764 -214.538452817144 257.058969463169 -698.847149075849 -423.275585192105 -340.9697525222 320.441996537356 -141.652454720456 -65.6191543456713 28.6489312224565 -266.435461161633 103.225044678946 85.4802989638143 -7.80616744075903 56.6931847412375 143.046498171897 -86.0057152747407 -273.929971157173 148.006663036664 70.3818200998495 -32.1266700941194 153.777311386705 -87.668568004805 -303.36631657521 12.5096610775628 -61.167104271746 -353.711335791984 79.5005793069555 -52.6891335786338 -39.1808612840932 43.0369183283059 -6.78871407833207 -41.4321382833071 -100.929554934465 -61.3355970449639 99.3930297440562 -16.5244601957245 -79.2032603941228 42.2529809353907 -24.7881078624775 -72.1410673565983 123.661192086957 154.740198148654 14.5782510004492 104.585417506812 34.0601306575814 64.4546232134393 -43.2923915987208 -79.7025282770734 53.1005272833201 -22.6487705965203 -101.897304042742 -8.4327277943994 38.6991958427712 -94.1357735815565 -104.546172990147 85.7360256693283 -148.697527749706 -84.309538406742 166.452066892807 -92.4610653526476 -20.7523700847703 -86.7638370352716 -28.8977378166348 14.7612025188074 178.957931430441 -111.556351890749 -39.4053314952371 -25.9257699826878 5.92548547660559 25.5121011697202 -7.05327999232087 94.1928212054844 113.943311684517 60.4790786284767 54.5100786849335 -20.3403602392853
"13" -126.837384324308 623.086524687738 678.813363867753 -177.256426889307 -424.917536176227 177.70244639496 -577.389944849087 -526.763926834224 -302.192157753043 304.958166218658 -230.256912492609 4.38165538716772 30.8089897518973 -244.521859841373 98.5817861175923 294.077260166863 51.5537238941627 195.947535900624 243.765167182471 25.715322655674 -178.241255391757 151.952729304114 -66.9357970441428 67.4675119971446 -97.9675963417062 -401.799418749114 -170.336157648264 308.486455254971 89.7765626250778 -298.339794901784 -121.128400885303 24.3487065054913 -15.5457951265856 44.9446636886104 227.692644555351 -14.7911359338229 67.6470593222071 -122.754954962036 5.02942691443588 72.2837039498389 74.4006915685383 -15.1846339157029 47.839674263188 -176.14849704349 73.3871181913596 56.3763697000175 20.7513221987297 95.012978500843 127.251891213231 -46.624501874492 -76.9072443497397 -156.107660811715 -88.5630305971849 -50.6876040345359 -15.8109929835641 0.776623365691975 -56.1119061307303 98.0383129225571 4.83602720367784 37.4629259191581 -262.714930610193 37.5499635124839 -53.1446771405713 -95.4294473456003 -260.360531488969 223.036370448122 -87.8805045330402 162.625570551546 -194.399490439123 135.822921410617 -2.91658324010191 -27.2937445541541 -58.9739325740337 20.01136361809 24.682000792581 234.334732264054 -151.767621874869 -97.1214528467075 171.896640060701 -62.3537245180856
"14" 110.541449806332 925.321454191241 776.792596185154 8.12937018618928 -352.310804227855 263.517779321926 -611.254688713757 -536.695211705738 -532.101488869097 220.526268163121 -3.05172114900067 324.06388056741 31.1259419692898 -246.737058372632 317.510896374407 152.77864528459 -24.2584952887613 49.0140831672509 -58.3746741362279 -26.9870992636725 -143.128162096725 84.362382339573 155.588188649314 25.1820820229324 181.17094967978 -143.739812666074 51.8990510079452 283.474686645871 145.086750193699 -243.852135431173 -61.1747846128373 -62.9957159919238 -166.666185468226 -57.8826316353647 76.4274549953784 -94.9856881063029 -66.9428001323198 -50.1468241504869 86.3273594069324 -44.6366999667417 79.2442969648281 176.48501295861 -128.28537283186 -161.810560638 7.60477392733923 24.7694148152153 -6.52635341997985 128.168509785734 43.0798977227924 -61.4229241423841 48.8249131262906 -5.47448636216851 -75.9334280643068 -59.1517902066833 181.820827636 -127.1164921041 16.735621718952 154.789158503644 32.7449222975476 38.0838282566173 39.8830206075894 -48.1224708690168 68.0517759008825 -148.057511039087 58.1356917422715 60.1918053428279 -158.007559189517 80.472573365389 26.684867729115 -42.9520460014863 74.7326529850914 -159.13675372451 85.3025780209126 -124.05872144566 71.4825817578543 -65.2029730183123 -61.1795134544828 -62.0778436681697 26.250044645805 16.1399436891109
"15" -172.994740271181 489.738564714333 1234.94162619037 214.379618321758 -40.3289447646667 360.334604781254 -603.815532406082 -484.603124587894 39.9839686993821 597.112051757047 -61.1134746624039 192.64637197798 119.240477926493 -163.974161710728 197.46769008267 237.531241597705 111.057999850985 112.85102324079 -126.118186255184 -90.6824933669998 -173.3745930685 -144.134897450451 -63.0165193893855 11.7163630550592 9.10769074043518 13.0892465454375 -95.6002180556074 17.3517405519764 108.493142901574 -52.8123074636344 -72.3178759999265 -281.12666734835 -134.343775408591 -57.4327533148444 129.378459275463 -96.5545192218575 5.18096234734482 -105.649294357049 -117.76040708169 50.3328077774458 -55.6063158192253 -126.954492876099 -88.4693853608295 -2.98430988331615 -42.5841874263807 5.10605094106755 137.231583222799 8.44918150033031 -29.8115752977705 -246.503258233797 -14.0548670612459 51.87237348424 -26.627087866636 -131.530590265487 -1.47980097354934 -34.7464785735117 -48.1250594446584 58.5246180564061 5.39873797431485 -190.217393526279 63.4678781332919 -31.0836026196106 183.801839819064 -39.1854384029717 -195.137638062093 -87.9025793085717 30.6667476028654 195.385748803932 60.7140692580204 -178.478682934144 170.106772519301 -20.8314041469887 100.421008994704 -123.43220614393 -42.8001185521832 35.5961353316774 -7.39411252739544 40.297174899556 121.179410836622 10.0971650914343
"16" -17.5797636998669 1027.30367531169 847.697300593901 43.7133774383683 -172.671800916224 311.22836541709 -597.914922945238 -433.877918304824 -566.073839160239 253.045205391299 -14.8748606053466 171.256790401233 -80.8188935362927 -228.847467898246 391.208469986016 77.3676811377538 -93.9397675997118 -197.455711175039 -290.523129608696 -193.990295402374 -157.587246332591 62.6925045588131 170.261945914767 10.3526317897952 157.617761215774 -121.48804062656 58.0821107261957 -49.3404793754085 -15.4448379365969 -265.237083848345 56.5285552630613 35.7321597457145 9.79532196824087 68.9058916798407 -225.202391881281 -149.184262742063 -192.939596662717 93.3323993335297 214.807096863557 -67.2433568807972 -65.6884589626745 90.6612133510359 -317.684891318447 -19.6228354574506 -9.01495124696398 145.615821022896 -100.599839851222 39.875229558318 -57.2070307823747 85.1565897400315 -150.305709949722 138.877312097298 -7.42674818070836 9.06338670423288 71.3348367587059 38.1174160385869 108.958297377391 -171.100104752803 42.5122158341375 121.256355966967 -173.420867489333 -171.648348544753 32.0464814797131 -98.6232462137517 54.1828730650499 -84.0227038429601 113.115012305841 -102.8438782492 21.1747894794659 58.0387457548556 -115.750461262604 98.5325173403479 -39.5069297151544 50.0523366049115 -186.601534863477 98.8655137357729 -140.06240739764 7.76969310851484 -31.9867275100152 -55.1129501922358
"17" 230.317005413778 328.915819834008 359.111456154556 -556.713224803198 -452.599721183556 321.207408995303 -363.27888508397 -560.501391672153 -611.077260604815 -399.987991274203 -72.9150714577325 -1.14375729499081 38.4596293553516 -67.6788525777714 132.567831261738 342.082654779728 195.940310623086 -221.451582544899 -274.256958218595 -6.87313932075351 143.359688378807 79.2391509201681 191.706105346449 -221.03297198922 -63.5000345469275 25.4781425692025 40.5851522319726 165.974233856048 -167.032399547577 -103.874519421439 -122.018993552431 54.3928007432203 -41.1194237664448 -57.3588902660657 89.27175943903 -370.591278359556 234.843169937099 8.82891934479854 181.074626900225 -91.956741927763 29.8435502550858 52.6216096857475 172.507796919122 -71.2522266518947 -88.7086504280421 42.9130654072182 -27.5061621422679 -41.7241958630835 -7.03532326662301 -63.6718524187232 -52.7015981468701 44.1589232868227 26.8255659068587 -326.31267241912 26.0660097647705 -123.50069669745 -66.0600630894523 26.5985605994423 99.3795086676651 -96.3205004313173 115.981411875651 113.146790644956 -124.020468948409 99.2761957717443 142.858072138168 -24.7155767591054 -253.203418757316 -32.8797308404235 41.8669049767118 -159.860911132267 -129.070241200922 -87.9497686772672 135.604490396169 -94.2743790581521 -81.0677125217043 -68.298411957302 -11.2729716092295 1.16838193715223 73.662910319475 -86.5215898355871
"18" 75.0051806743952 590.544791236758 584.166754504792 -416.9586327826 -545.198613091506 255.82871885673 -568.428196150338 -618.746355001564 -581.151404154704 -105.432649406814 -98.4187041497442 36.6443651778186 127.746165539315 -175.675972502078 216.248425319038 390.319688965038 53.2716537189126 -129.624525636594 -222.608881801332 -30.0907948409785 34.0525435510563 118.866897191278 -74.2957030740835 -290.20285336746 13.3084792691712 -187.43141012151 8.15438430751437 155.182171358553 -39.2857469818813 -312.066780624458 -142.994207927248 -69.0468767104597 -54.3826194589537 -2.53771252218613 -27.7346468497502 -231.648457167765 -10.4512355718099 0.372068134361328 171.801989666295 -5.79910525731283 83.1343756670751 11.5938987765639 -7.00569809997895 -95.2050877317269 -9.11447683597454 22.3611336763354 -75.5314018018419 3.36174758158542 -71.9896120443297 27.1170040905222 -120.265946669834 -40.8699296224946 -86.6459664811965 -246.501987861512 -24.0589105780001 -110.533857772837 -55.5073024116568 105.378455032104 -32.3009925004628 -181.991004979478 0.942916987509487 7.62394243239369 84.3403236067518 -41.7855795838294 106.098126734405 172.060662879807 -59.0112648258113 -108.140992835105 -6.09515282561309 109.246687639233 38.4687627723126 -81.1761826818695 171.537035968773 26.4271116939511 10.8992305698165 -139.801887216764 38.969363306853 45.1233628190226 -53.4518536023681 -130.799371290769
"19" 140.236943725607 1119.67071515432 935.802365777179 -39.7415662256515 -165.300098915598 242.214428185286 -662.329663784851 -433.117477955424 -359.40851828873 367.420392201926 -37.5804147109866 95.9053888561834 -20.3868840827729 -138.680649208115 302.259712629771 -9.27150563065593 106.209088563714 34.3727957280832 -327.122646040742 -201.9403916986 -307.606400364067 132.873628066045 362.41543977199 43.9845467812126 108.564505999916 -205.866310968081 -170.943447005554 230.52786245283 -74.0784054506037 -287.870045092199 140.963109975615 46.512019151162 64.5877552854032 -28.8066673967716 -188.623708861913 -152.081907637512 -181.964892326366 -4.58431318558728 119.280658950522 -2.54499790510161 -128.97740557142 14.4946795854547 -310.529592020229 70.9480481815488 -39.9552051129833 150.344440468678 -137.437524471274 63.2432403260742 23.9677729477981 169.139450457138 -170.438088231604 100.521825269446 -65.1418512785103 -3.84491179010157 0.591332511799957 56.9596802094528 122.375474516957 -236.407450001737 -13.0169099463486 60.2972782461167 -191.478694567756 -90.2373218702309 -60.0202533802434 -17.6531505816455 161.801824384262 -112.19366856293 70.1254162654074 -52.2061705017714 104.044980714218 78.7452383164588 -96.3803985456802 162.803991851184 -125.75651420713 34.0533283401466 -153.068216549276 102.741341275719 -130.695244980162 -1.00257846187799 -10.7128095708809 -49.2457610589737
"20" -63.6126333286754 380.346002764115 556.466132224548 -453.512102029815 -481.407882757075 292.670526901442 -431.082764244221 -594.511417578396 -509.013059452427 -319.327969542052 -82.0770032276119 -110.190028303036 100.59786675998 -56.4899806504586 228.566567115711 428.502242790351 39.3385729092908 -261.63426203457 -148.233524706768 -29.184442399272 76.5724092454331 13.7819570302702 0.327839297001484 -335.231838782021 23.3399609493208 -112.598410937874 -58.4286658416357 31.0203017703353 -20.6188264740539 -241.024738313412 -155.958653687577 -91.0675045548689 0.546954371595554 -34.7304694710427 19.0477129823391 -308.503485528427 4.09598592179986 -39.3503043821332 231.785588508047 42.6622935252063 82.7734489285855 -74.4617081376 90.5796100136187 -46.9898356807342 -107.732817977577 95.4755829180481 41.454514961685 -23.0728089872405 -186.797741224307 -85.1992733545225 -109.939215789931 -86.2163713010602 -67.0331993422169 -198.556967359686 24.6959455959206 -30.1267642088223 -93.0419463497638 15.6527042343058 -11.2741522559159 -149.819611515749 58.5209357992139 7.37860806685408 53.3650956499851 8.11010732612429 124.270239800086 102.282815224424 -51.5324259455108 -26.7421222236087 -26.8056599706022 -51.9282144029333 -60.0776282601319 -90.1805758890719 81.7616958051985 36.4795764204963 17.663406670056 -127.60162630542 56.0491295135399 -3.87048663305829 -64.0557318952283 -140.882521367912
